1,1.111988393,1.121558467,1.191230564,1.120208782,1,0,0
1,1.095021453,1.114158541,1.230848359,1.218797697,2,0,1
1,1.137029833,1.134366177,1.293382265,1.238795622,2,0,0
1,1.123287405,1.103170114,1.154958927,1.087895587,1,0,1
1,1.103799743,1.109031258,1.261168321,1.275831229,2,0,0
1,1.143055390,1.104333138,1.135357453,1.098136417,1,0,0
1,1.157526340,1.143278845,1.163884738,1.136969095,1,0,0
1,1.095011972,1.089661043,1.098490577,1.134567250,1,0,0
1,1.117584562,1.114813186,1.239042637,1.275928047,2,0,0
1,1.155753670,1.105137771,1.276087897,1.249966563,2,0,0
1,1.077860064,1.136877715,1.110639291,1.137831838,1,0,0
1,1.114103777,1.098546417,1.216844319,1.252564931,2,0,0
1,1.117658778,1.094104917,1.124033945,1.073058698,1,0,0
1,1.126003995,1.104764090,1.140759900,1.090242303,1,0,0
1,1.102440928,1.103283314,1.136018053,1.144519057,1,0,1
1,1.122560875,1.100307781,1.258559433,1.234584794,2,0,0
1,1.142987579,1.081575372,1.131256975,1.077412679,1,0,1
1,1.140368627,1.118329904,1.135906643,1.095805019,1,0,0
1,1.122093636,1.114304785,1.257526142,1.255151496,2,0,0
1,1.135704509,1.068049621,1.093004301,1.114468870,1,0,1
1,1.121341029,1.084441367,1.126641810,1.075444938,1,0,0
1,1.110226520,1.129378996,1.282288364,1.268470089,2,0,0
1,1.087445094,1.094786061,1.223695544,1.244421764,2,0,0
1,1.180101089,1.078907857,1.279309451,1.240923774,2,0,0
1,1.086053020,1.143779468,1.132765436,1.133314413,1,0,1
1,1.093804310,1.090132409,1.280596477,1.265387997,2,0,0
1,1.114014286,1.107491892,1.267099224,1.256157302,2,0,0
1,1.115948702,1.118226954,1.286572391,1.260204422,2,0,0
1,1.121098358,1.096535965,1.127231177,1.130308276,1,0,1
1,1.122439106,1.111314566,1.117697165,1.110053336,1,0,0
1,1.161057301,1.116902653,1.280607920,1.276939298,2,0,0
1,1.089084675,1.102538085,1.254927423,1.256422046,2,0,0
1,1.152426068,1.118023273,1.101654357,1.123686303,1,0,1
1,1.130360263,1.126451812,1.318098707,1.264457406,2,0,0
1,1.111609678,1.096725329,1.102737219,1.134290208,1,0,0
1,1.068151064,1.105118668,1.101800905,1.111012247,1,0,0
1,1.136897492,1.117507086,1.270199738,1.242974253,2,0,0
1,1.093375109,1.142566026,1.115702071,1.099778165,1,0,1
1,1.102332967,1.102098645,1.276750963,1.288391517,2,0,0
1,1.126660849,1.086463154,1.258348928,1.248331575,2,0,0
1,1.161049654,1.161916780,1.291305935,1.264223061,2,0,0
1,1.097107480,1.112480585,1.118375616,1.136966260,1,0,0
1,1.141882035,1.103609224,1.100397191,1.093833399,1,0,0
1,1.131760327,1.109074542,1.134793345,1.099846745,1,0,0
1,1.125275790,1.152246891,1.149655316,1.095829651,1,0,1
1,1.106103339,1.135701162,1.258397373,1.250478664,2,0,0
1,1.114681518,1.094292515,1.094620643,1.077565772,1,0,1
1,1.158827533,1.126340127,1.283065108,1.264016302,2,0,0
1,1.111436165,1.098870571,1.285972132,1.276905757,2,0,0
1,1.166448988,1.120809371,1.289077136,1.252354282,2,0,0
1,1.116518439,1.159007423,1.147224005,1.150517864,1,0,1
2,1.118301297,1.120914199,1.126022531,1.128154584,1,0,3
2,1.148632013,1.104933770,1.345458939,1.318734877,3,0,1
2,1.086662239,1.114459386,1.094332584,1.084802631,1,0,2
2,1.124686612,1.109199826,1.249053132,1.273546467,2,0,1
2,1.140085171,1.101555573,1.150249417,1.100887562,1,0,2
2,1.105577457,1.128441218,1.348481004,1.366559889,3,0,0
2,1.151309385,1.123565237,1.254077608,1.221761313,2,0,0
2,1.086831412,1.133724282,1.293701874,1.290033284,2,0,0
2,1.139351251,1.104602093,1.116738605,1.151425241,1,0,1
2,1.139776815,1.117077361,1.375326559,1.325371147,3,0,0
2,1.115189452,1.114839633,1.264133055,1.285963728,2,0,0
2,1.156278685,1.102704334,1.125702764,1.083062000,1,0,0
2,1.112958379,1.109367879,1.119820406,1.060317473,1,0,2
2,1.112719626,1.128834586,1.281483587,1.293851488,2,0,1
2,1.109134762,1.083809077,1.130590975,1.097290454,1,0,1
2,1.130184094,1.111628229,1.109480244,1.085749385,1,0,0
2,1.139647651,1.123417019,1.363963663,1.356288005,3,0,0
2,1.141133492,1.077903742,1.118230729,1.114552589,1,0,1
2,1.158811335,1.110555989,1.340242884,1.319845155,3,0,0
2,1.096687058,1.107134105,1.119779855,1.124407230,1,0,1
2,1.145010987,1.075311827,1.101390986,1.099632641,1,0,0
2,1.125176093,1.104424485,1.334052178,1.326018211,3,0,0
2,1.099144858,1.118302549,1.352979496,1.323623003,3,0,0
2,1.157135158,1.090155860,1.232783155,1.236973552,2,0,0
2,1.148831608,1.128300530,1.172865534,1.126843722,1,0,1
2,1.120442711,1.112117835,1.243754573,1.255643036,3,0,1
2,1.139576949,1.101569784,1.288307763,1.255112044,2,0,0
2,1.137083413,1.099594816,1.256216727,1.281437329,2,0,0
2,1.102100125,1.079930312,1.086132432,1.112423511,1,0,0
2,1.137497244,1.104631443,1.124398002,1.089644838,1,0,2
2,1.135553477,1.160546099,1.138897304,1.120387360,2,0,1
2,1.109664002,1.096086453,1.144361584,1.144404392,1,0,0
2,1.124079604,1.084826344,1.241049613,1.222723659,2,0,1
2,1.139874002,1.142097234,1.145335554,1.138113115,1,0,1
2,1.110163410,1.111044047,1.259231300,1.257396695,2,0,0
2,1.175723675,1.081728744,1.295133366,1.236558985,2,0,2
2,1.103076045,1.155903502,1.127773287,1.147053207,1,0,1
2,1.129144492,1.111618515,1.249226190,1.244822433,2,0,1
2,1.127653093,1.104265484,1.268404948,1.276377351,2,0,1
2,1.096089128,1.106856393,1.233112933,1.260663137,2,0,0
2,1.126213681,1.091574397,1.311675617,1.331397334,3,0,0
2,1.091843635,1.140649583,1.170422350,1.122851427,1,0,1
2,1.100400405,1.141822456,1.144212318,1.139347143,1,0,1
2,1.133637920,1.093113724,1.116881800,1.128334064,1,0,0
2,1.158988208,1.095480374,1.132244250,1.113262368,1,0,0
2,1.120273096,1.112181950,1.343414591,1.312888245,3,0,0
2,1.117233152,1.104430081,1.257059566,1.221154587,2,0,0
2,1.120243399,1.109779732,1.313658617,1.297115298,2,0,1
2,1.097053879,1.128337261,1.124190153,1.119998555,1,0,0
2,1.114425073,1.096661177,1.228134687,1.211334529,2,0,1
2,1.108807197,1.126301342,1.130448309,1.107869368,1,0,2
3,1.091864277,1.128094454,1.243150785,1.238795217,2,0,0
3,1.123055658,1.107849744,1.300345804,1.271250743,3,0,0
3,1.244180997,1.247645735,1.229121342,1.213996019,1,0,3
